TYPE	CORPUS	TEXTCODE	original_arabish	CODE	original_WORDS	original_TOKEN	POS	original_LEMMA	nota radice	GOVERNORATE	original_GOVERNORATE	AGE_RANGE	GENDER
blog	tounseyyadigordeya_blog.json	20140510	hdith	arabizi	حديث	حديث	NOUN	حديث	حدث	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	donc	foreign	donc	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	hkitlou	arabizi	حكيت له	حكيت'+ل'+ه	PV-PVSUFF_SUBJ:1S'+[PREP'+PRON_3MS]PVSUFF_IO:3MS	حكى	حكك	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	al	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	moughamra	arabizi	مغامرة	مغامرة	NOUN-NSUFF_FEM_SG	مغامرة	غمر	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	elli	arabizi	اللي	اللي	REL_PRON	اللي	اللي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	bech	arabizi	باش	باش	FUT_PART	باش	باش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	naamalha	arabizi	نعملها	نعمل'+ها	IV1S-IV'+IVSUFF_DO:3FS	عمل	عمل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	l	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	coursa	foreign	coursa	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	tal3et	arabizi	طلعت	طلعت	PV-PVSUFF_SUBJ:3FS	طلع	طلع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	1,7	arabizi	1,7	1,7	NOUN_NUM	NOUN_NUM	NOUN_NUM	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	dt	arabizi	دت	دت	ABBREV	دينار	ABBREV	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ama	arabizi	اما	اما	CONJ	اما	أما	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	khthé	arabizi	خذا	خذا	PV-PVSUFF_SUBJ:3MS	خذى	أخذ	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	aleya	arabizi	علييا	على'+يا	PREP'+PRON_1S	على	علي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	dinar	arabizi	دينار	دينار	NOUN	دينار	دنر	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	barka	arabizi	بركا	بركا	ADV	بركا	برك	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	khater	arabizi	خاطر	خاطر	SUB_CONJ	خاطر	خطر	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	kalli	arabizi	قال لي	قال'+ل'+ي	PV-PVSUFF_SUBJ:3MS'+[PREP'+PRON_1S]PVSUFF_IO:1S	قال	قول	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	nheb	arabizi	نحبّ	نحبّ	IV1S-IV	حبّ	حبب	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	nchaj3ek	arabizi	نشجّعك	نشجّع'+ك	IV1S-IV'+IVSUFF_DO:2S	شجّع	شجع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	aali	arabizi	عاللي	ع'+اللي	PREP'+REL_PRON	عا	nan	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ta3mel	arabizi	تعمل	تعمل	IV2S-IV	عمل	عمل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	fih	arabizi	فيه	في'+ه	PREP'+PRON_3MS	في	في	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	lahkeya	arabizi	الحكاية	ال'+حكاية	DET'+NOUN-NSUFF_FEM_SG	حكاية	حكي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	behya	arabizi	باهية	باهية	ADJ-NSUFF_FEM_SG	باهي	بهي	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	Ok	arabizi	اوك	اوك	INTERJ	اوك	INTERJ	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	t9abelt	arabizi	تقابلت	تقابلت	PV-PVSUFF_SUBJ:1S	تقابل	قبل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ena	arabizi	انا	انا	PRON_1S	هو	انا	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Soumayya	arabizi	سمية	سمية	NOUN_PROP	سمية	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	bdina	arabizi	بدينا	بدينا	PV-PVSUFF_SUBJ:1P	بدا	أبد	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	nemchiw	arabizi	نمشيوا	نمشيوا	IV1P-IV-IVSUFF_SUBJ:1P	مشى	مشش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ala	arabizi	على	على	PREP	على	علي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	sa9ina	arabizi	ساقينا	ساقي'+نا	NOUN'+POSS_PRON_1P	ساق	سقي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	pour	foreign	pour	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	repérer	foreign	repérer	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	un	foreign	un	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	point	foreign	point	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	behi	arabizi	باهي	باهي	ADV	باهي	بهي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	mta3	arabizi	متاع	متاع	PREP	متاع	متع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	autostop	foreign	autostop	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	(	arabizi	)	)	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	station	foreign	station	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	entrée	foreign	entrée	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	d’auto-route	foreign	d’auto-route	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	…	arabizi	…	…	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	)	arabizi	(	(	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	l	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	point	foreign	point	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	mte3na	arabizi	متاعنا	متاع'+نا	PREP'+PRON_1P	متاع	متع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	bdina	arabizi	بدينا	بدينا	PV-PVSUFF_SUBJ:1P	بدا	أبد	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	karhba	arabizi	كرهبة	كرهبة	NOUN-NSUFF_FEM_SG	كرهبة	رهب	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	sallamna	arabizi	سلّمنا	سلّمنا	PV-PVSUFF_SUBJ:1P	سلّم	سلم	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	tla3na	arabizi	طلعنا	طلعنا	PV-PVSUFF_SUBJ:1P	طلع	طلع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	:	arabizi	:	:	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	li	arabizi	اللي	اللي	REL_PRON	اللي	اللي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w9efenna	arabizi	وقف لنا	وقف'+ل'+نا	PV-PVSUFF_SUBJ:3MS'+[PREP'+PRON_1P]PVSUFF_IO:1P	وقف	وقف	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	esmou	arabizi	اسمه	اسم'+ه	NOUN'+POSS_PRON_3MS	اسم	سمي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Imed	arabizi	عماد	عماد	NOUN_PROP	عماد	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	30	arabizi	30	30	NOUN_NUM	NOUN_NUM	NOUN_NUM	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	sné	arabizi	سنة	سنة	NOUN-NSUFF_FEM_SG	سنة	سني	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	yekhdem	arabizi	يخدم	يخدم	IV3MS-IV	خدم	خدم	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	mounasse9	arabizi	منسّق	منسّق	NOUN	منسّق	نسق	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	watani	arabizi	وطني	وطني	ADJ	وطني	وطن	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	fi	arabizi	في	في	PREP	في	في	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	hezb	arabizi	حزب	حزب	NOUN	حزب	حزب	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	men	arabizi	من	من	PREP	من	من	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	anchet	arabizi	أنشط	أنشط	NOUN	نشاط	نشط	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	mafama	arabizi	ما فمّة	ما'+فمّة	NEG_PART'+PSEUDO_VERB	فمّة	فمم	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	fi	arabizi	في	في	PREP	في	في	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Tounes	arabizi	تونس	تونس	NOUN_PROP	تونس	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	lyoum	arabizi	اليوم	ال'+يوم	[DET'+NOUN]ADV	يوم	يوم	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	maah	arabizi	معه	مع'+ه	PREP'+PRON_3MS	مع	مع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ken	arabizi	كان	كان	PV-PVSUFF_SUBJ:3MS	كان	كون	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	behi	arabizi	باهي	باهي	ADJ	باهي	بهي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	barcha	arabizi	برشا	برشا	ADV	برشا	برش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	Stfadna	arabizi	استفدنا	استفدنا	PV-PVSUFF_SUBJ:1P	استفد	nan	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	mennou	arabizi	منه	من'+ه	PREP'+PRON_3MS	من	من	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	yecer	arabizi	ياسر	ياسر	ADV	ياسر	يسر	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	zed	arabizi	زاد	زاد	ADV	زاد	زيد	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	hatta	arabizi	حتّى	حتّى	ADV	حتّى	حتي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	dhayyafna	arabizi	ضيّفنا	ضيّف'+نا	PV-PVSUFF_SUBJ:3MS'+PVSUFF_DO:1P	ضيّف	ضيف	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ala	arabizi	على	على	PREP	على	علي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	kahwa	arabizi	قهوة	قهوة	NOUN-NSUFF_FEM_SG	قهوة	قهو	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	kbal	arabizi	قبل	قبل	SUB_CONJ	قبل	قبل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	menemchiw	arabizi	ما نمشيوا	ما'+نمشيوا	NEG_PART'+IV1P-IV-IVSUFF_SUBJ:P	مشى	مشش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	nkamlou	arabizi	نكمّلوا	نكمّلوا	IV1P-IV-IVSUFF_SUBJ:P	كمّل	كمل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ala	arabizi	على	على	PREP	على	علي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	rwehna	arabizi	رواحنا	رواح'+نا	NOUN'+POSS_PRON_1P	روح	ريح	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	khallena	arabizi	خلّانا	خلّى'+نا	PV-PVSUFF_SUBJ:3MS'+PVSUFF_DO:1P	خلّى	خلل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	fi	arabizi	في	في	PREP	في	في	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	station	foreign	station	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	services	foreign	services	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	thneyet	arabizi	ثنيّة	ثنيّة	NOUN-NSUFF_FEM_SG	ثنيّة	ثني	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Mahdia	arabizi	مهدية	مهدية	NOUN_PROP	مهدية	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	w9efna	arabizi	وقفنا	وقفنا	PV-PVSUFF_SUBJ:1P	وقف	وقف	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	f	arabizi	في	في	PREP	في	في	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	station	foreign	station	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	bch	arabizi	باش	باش	FUT_PART	باش	باش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	nkamlou	arabizi	نكمّلوا	نكمّلوا	IV1P-IV-IVSUFF_SUBJ:P	كمّل	كمل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	tri9na	arabizi	طريقنا	طريق'+نا	NOUN'+POSS_PRON_1P	طريق	طرق	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	we9fetenna	arabizi	وقفت لنا	وقفت'+ل'+نا	PV-PVSUFF_SUBJ:3MS'+[PREP'+PRON_1P]PVSUFF_IO:1P	وقف	وقف	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	camiouna	arabizi	كميونة	كميونة	NOUN	كميونة	NTWS	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	mta3	arabizi	متاع	متاع	PREP	متاع	متع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	sel3a	arabizi	سلعة	سلعة	NOUN-NSUFF_FEM_SG	سلعة	سلع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	nharetha	arabizi	نهاراتها	نهارات'+ها	NOUN-NSUFF_FEM_PL'+POSS_PRON_3FS	نهار	نهر	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	heze	arabizi	هزّ	هزّ	PV-PVSUFF_SUBJ:3MS	هزّ	هزز	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ciment	foreign	ciment	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	lkina	arabizi	لقينا	لقينا	PV-PVSUFF_SUBJ:1P	لقى	لقي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Si	arabizi	سي	سي	ABBREV	سيّد	ABBREV	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Kamel	arabizi	كمال	كمال	NOUN_PROP	كمال	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ans	foreign	ans	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	nachet	arabizi	ناشط	ناشط	NOUN	ناشط	نشط	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	m3a	arabizi	مع	مع	PREP	مع	مع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	hezb	arabizi	حزب	حزب	NOUN	حزب	حزب	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	teba3	arabizi	تابع	تابع	ADJ	تابع	تبع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Troika	arabizi	ترويكا	ترويكا	NOUN_PROP	ترويكا	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	w	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	tawa	arabizi	توّا	توّا	ADV	توّا	تو	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	bch	arabizi	باش	باش	FUT_PART	باش	باش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ywalli	arabizi	يولّي	يولّي	IV3MS-IV	ولّى	ولي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	m3a	arabizi	مع	مع	PREP	مع	مع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	hezb	arabizi	حزب	حزب	NOUN	حزب	حزب	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	ekher	arabizi	آخر	آخر	ADJ	آخر	أخر	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	a	foreign	a	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	part	foreign	part	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	elli	arabizi	اللي	اللي	REL_PRON	اللي	اللي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	howa	arabizi	هو	هو	PRON_3MS	هو	هو	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	membre	foreign	membre	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	fondateur	foreign	fondateur	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	fi	arabizi	في	في	PREP	في	في	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	plusieurs	foreign	plusieurs	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	associations	foreign	associations	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	caritatives	foreign	caritatives	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	mchina	arabizi	مشينا	مشينا	PV-PVSUFF_SUBJ:1P	مشى	مشش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	m3a	arabizi	مع	مع	PREP	مع	مع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Kamel	arabizi	كمال	كمال	NOUN_PROP	كمال	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	mé	arabizi	م	م	PREP	م	NTWS	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	station	foreign	station	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	service	foreign	service	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	hatta	arabizi	حتّى	حتّى	ADV	حتّى	حتي	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	l	arabizi	ل	ل	PREP	ل	ل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	Sfax	arabizi	صفاقس	صفاقس	NOUN_PROP	صفاقس	NOUN_PROP	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	m3a	arabizi	مع	مع	PREP	مع	مع	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	16H	arabizi	16ه	16'+ه	NOUN_NUM'+ABBREV	ه	NTWS	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	win	arabizi	وين	وين	REL_PRON	وين	NTWS	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	khthina	arabizi	خذينا	خذينا	PV-PVSUFF_SUBJ:1P	خذى	أخذ	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	taxi	arabizi	تاكسي	تاكسي	NOUN	تاكسي	NTWS	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	bch	arabizi	باش	باش	FUT_PART	باش	باش	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	wselna	arabizi	وصلنا	وصلنا	PV-PVSUFF_SUBJ:1P	وصل	يصل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	lel	arabizi	لال	ل'+ال	PREP'+DET	ل	ل	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	loud	arabizi	لود	لود	NOUN	لود	يدد	Tunis	Tunis	25-35	F
blog	tounseyyadigordeya_blog.json	20140510	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	tounseyyadigordeya_blog.json	20140510	Les	foreign	Les	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	F
